TimeStamp,SubTest,Step,Target.X,Target.Y,LeftPupil.X,LeftPupil.Y,RightPupil.X,RightPupil.Y,slno,TimeMillis,velocity_left,velocity_right,distance_left,distance_right,net_distance_left,net_distance_right,fixation_left,fixation_right
8720,0,-1,0,5e-324,7.3655281066894505,66.00270843505861,9.99729156494141,45.0223197937012,218,8.72,19.277358055114302,13.228273391723416,0.7710943222045898,0.5291309356689489,0.7710943222045898,0.5291309356689489,1,1
8760,0,-1,0,5e-324,7.4713225364685085,67.5696334838867,9.71824359893799,47.5687599182129,219,8.76,2.644860744476508,6.976199150085642,0.10579442977905806,0.27904796600341975,0.10579442977905806,-0.27904796600341975,1,1
8800,0,-1,0,5e-324,7.069139957427981,70.4502334594727,9.58612823486328,51.2686920166016,220,8.8,10.054564476012951,3.302884101867688,0.40218257904052734,0.13211536407471058,-0.40218257904052734,-0.13211536407471058,1,1
8840,0,-1,0,5e-324,7.27086067199707,73.5015640258789,10.085336685180698,53.2025833129883,221,8.84,5.043017864227336,12.480211257935725,0.20172071456908913,0.49920845031741834,0.20172071456908913,0.49920845031741834,1,1
8880,0,-1,0,5e-324,7.49673128128052,74.9900894165039,10.242422103881802,54.25508880615229,222,8.88,5.646765232086118,3.9271354675275187,0.22587060928344993,0.15708541870110437,0.22587060928344993,0.15708541870110437,1,1
8920,0,-1,0,5e-324,7.4836163520813,76.3606948852539,11.071422576904302,55.9880523681641,223,8.92,0.32787322998052015,20.72501182556294,0.013114929199220526,0.8290004730225,-0.013114929199220526,0.8290004730225,1,0
8960,0,-1,0,5e-324,8.8263463973999,77.0138854980469,11.5598478317261,56.313892364502,224,8.96,33.56825113296425,12.210631370544684,1.3427300453186009,0.48842525482179866,1.3427300453186009,0.48842525482179866,0,1
9000,0,-1,0,5e-324,8.581286430358888,77.1576843261719,11.258983612060499,55.8004837036133,225,9.0,6.126499176025432,7.5216054916402095,0.24505996704101207,0.30086421966560195,-0.24505996704101207,-0.30086421966560195,1,1
9040,0,-1,0,5e-324,8.53331470489502,75.1299819946289,11.0367584228516,52.6680030822754,226,9.04,1.1992931365967496,5.555629730222596,0.047971725463868964,0.2222251892088991,-0.047971725463868964,-0.2222251892088991,1,1
9080,0,-1,0,5e-324,8.42786693572998,72.7256240844727,11.0620536804199,51.9001808166504,227,9.08,2.6361942291259157,0.6323814392075042,0.10544776916503906,0.025295257568300755,-0.10544776916503906,0.025295257568300755,1,1
9120,0,-1,0,5e-324,8.36508369445801,74.8188858032227,11.177687644958501,54.6076812744141,228,9.12,1.5695810317993055,2.8908491134650833,0.06278324127197088,0.11563396453860086,-0.06278324127197088,0.11563396453860086,1,1
9160,0,-1,0,5e-324,7.8086237907409695,77.1240615844727,10.550952911377,56.483848571777294,229,9.16,13.911497592925683,15.66836833953719,0.5564599037170401,0.6267347335815021,-0.5564599037170401,-0.6267347335815021,1,1
9200,0,-1,0,5e-324,6.68627405166626,77.18040466308591,9.4119119644165,55.3058891296387,230,9.2,28.05874347686834,28.47602367401308,1.1223497390747097,1.139040946960499,-1.1223497390747097,-1.139040946960499,0,0
9240,0,-1,0,5e-324,5.6618938446044895,72.7869873046875,8.73756885528564,49.1554641723633,231,9.24,25.609505176543664,16.85857772827114,1.0243802070617702,0.6743431091308612,-1.0243802070617702,-0.6743431091308612,0,1
9280,0,-1,0,5e-324,5.3254132270813,65.24700927734379,8.36311435699463,41.4255867004395,232,9.28,8.412015438079925,9.361362457275412,0.3364806175231898,0.3744544982910085,-0.3364806175231898,-0.3744544982910085,1,1
9320,0,-1,0,5e-324,5.40154886245728,57.8892936706543,8.52062034606934,34.0679397583008,233,9.32,1.903390884399459,3.937649726867629,0.07613563537598012,0.1575059890747088,0.07613563537598012,0.1575059890747088,1,1
9360,0,-1,0,5e-324,6.11157417297363,53.69214248657229,9.147661209106447,29.5946197509766,234,9.36,17.750632762909138,15.676021575928024,0.7100253105163503,0.6270408630371076,0.7100253105163503,0.6270408630371076,1,1
9400,0,-1,0,5e-324,6.64474058151245,50.4068374633789,9.22972202301025,24.9868488311768,235,9.4,13.329160213470196,2.051520347595034,0.5331664085388201,0.08206081390380326,0.5331664085388201,0.08206081390380326,1,1
9440,0,-1,0,5e-324,7.43360137939453,46.1813354492188,10.8657922744751,21.2935752868652,236,9.44,19.72151994705242,40.901756286622096,0.7888607978820801,1.636070251464849,0.7888607978820801,1.636070251464849,1,0
9480,0,-1,0,5e-324,10.6510963439941,46.302085876464794,12.580519676208501,22.381170272827106,237,9.48,80.43737411498738,42.86818504333406,3.2174949645995694,1.714727401733402,3.2174949645995694,1.714727401733402,0,0
9520,0,-1,0,5e-324,11.0991535186768,48.26929092407229,12.776130676269501,24.055852890014602,238,9.52,11.201429367067755,4.890275001525095,0.4480571746827007,0.19561100006099963,0.4480571746827007,0.19561100006099963,1,1
9560,0,-1,0,5e-324,11.071209907531701,50.7521362304688,12.7823638916016,27.5665607452393,239,9.56,0.6985902786274706,0.15583038330246518,0.027943611145099467,0.0062332153320987516,-0.027943611145099467,0.0062332153320987516,1,1
9600,0,-1,0,5e-324,11.169470787048304,53.98112487792971,13.056192398071301,31.070745468139602,240,9.6,2.456521987915136,6.845712661742688,0.09826087951660334,0.2738285064697017,0.09826087951660334,0.2738285064697017,1,1
9640,0,-1,0,5e-324,11.6512899398804,56.54704284667971,13.6587800979614,33.4966659545898,241,9.64,12.045478820802101,15.064692497252093,0.4818191528320952,0.6025876998900976,0.4818191528320952,0.6025876998900976,1,1
9680,0,-1,0,5e-324,11.9263372421265,59.871795654296896,14.0923900604248,38.9544639587402,242,9.68,6.876182556152668,10.840249061585236,0.27504730224610086,0.4336099624634002,0.27504730224610086,0.4336099624634002,1,1
9720,0,-1,0,5e-324,9.84631252288818,69.7124404907227,10.2175664901733,53.9805717468262,243,9.72,52.000617980956804,96.87058925628523,2.0800247192383203,3.8748235702514986,-2.0800247192383203,-3.8748235702514986,0,0
9760,0,-1,0,5e-324,6.2147965431213406,83.5482940673828,8.841081619262699,70.8782424926758,244,9.76,90.78789949417292,34.41212177276578,3.6315159797668395,1.376484870910602,-3.6315159797668395,-1.376484870910602,0,0
9800,0,-1,0,5e-324,4.86956787109375,95.9427337646484,8.27275562286377,83.49424743652341,245,9.8,33.63071680068899,14.208149909972905,1.3452286720275906,0.5683259963989293,-1.3452286720275906,-0.5683259963989293,0,1
9840,0,-1,0,5e-324,4.27998352050781,103.50612640380899,8.338832855224611,86.0571823120117,246,9.84,14.739608764648818,1.6519308090210758,0.5895843505859402,0.06607723236084162,-0.5895843505859402,0.06607723236084162,1,1
9880,0,-1,0,5e-324,4.40376281738281,103.56836700439501,8.97413349151611,82.94151306152341,247,9.88,3.0944824218749285,15.882515907287098,0.123779296875,0.6353006362914986,0.123779296875,0.6353006362914986,1,1
9920,0,-1,0,5e-324,4.8491382598877,101.67692565917999,10.069830894470199,79.14808654785159,248,9.92,11.134386062622486,27.392435073852813,0.4453754425048899,1.0956974029540891,0.4453754425048899,1.0956974029540891,1,0
9960,0,-1,0,5e-324,6.33644151687622,94.14959716796879,10.069830894470199,79.14808654785159,249,9.96,37.18258142471214,0.0,1.48730325698852,0.0,1.48730325698852,0.0,0,1
10000,0,-1,0,5e-324,6.33644151687622,94.14959716796879,10.069830894470199,79.14808654785159,250,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
10040,0,-1,0,5e-324,6.33644151687622,94.14959716796879,10.069830894470199,79.14808654785159,251,10.04,0.0,0.0,0.0,0.0,0.0,0.0,1,1
10080,0,-1,0,5e-324,6.33644151687622,94.14959716796879,10.069830894470199,79.14808654785159,252,10.08,0.0,0.0,0.0,0.0,0.0,0.0,1,1
10120,0,-1,0,5e-324,6.33644151687622,94.14959716796879,10.069830894470199,79.14808654785159,253,10.12,0.0,0.0,0.0,0.0,0.0,0.0,1,1
10160,0,-1,0,5e-324,6.33644151687622,94.14959716796879,5.82430028915405,31.6320953369141,254,10.16,0.0,106.13826513290127,0.0,4.245530605316149,0.0,-4.245530605316149,1,0
10200,0,-1,0,5e-324,4.1561861038208,56.20671081542971,7.64185237884521,30.386890411377,255,10.2,54.50638532638666,45.438802242279976,2.18025541305542,1.8175520896911603,-2.18025541305542,1.8175520896911603,0,0
10240,0,-1,0,5e-324,4.315698146820069,50.8612174987793,8.03416442871094,22.338270187377898,256,10.24,3.987801074981642,9.807801246642995,0.15951204299926935,0.3923120498657289,0.15951204299926935,0.3923120498657289,1,1
10280,0,-1,0,5e-324,6.52634239196777,38.1357269287109,8.03416442871094,22.338270187377898,257,10.28,55.26610612869369,0.0,2.2106442451477006,0.0,2.2106442451477006,0.0,0,1
10320,0,-1,0,5e-324,6.52634239196777,38.1357269287109,8.03416442871094,22.338270187377898,258,10.32,0.0,0.0,0.0,0.0,0.0,0.0,1,1
10360,0,-1,0,5e-324,6.52634239196777,38.1357269287109,8.03416442871094,22.338270187377898,259,10.36,0.0,0.0,0.0,0.0,0.0,0.0,1,1
